0.040966,0.14997,0.022039,0.064182,0.10095,0.26883,0.079002,0.17265,0.21133,0.35044,0.29617,0.41798,0.28518,0.42274,0.31273,0.46031,0.30554,0.38729,0.34259,0.46181,0.31771,0.43161,0.35749,0.47703,0.42591,0.47009,0.44271,0.53368,0.44124,0.49622,0.46177,0.65397
0.036896,0.13869,0.017148,0.050309,0.093687,0.2555,0.068594,0.1486,0.19652,0.33755,0.27431,0.40584,0.27188,0.41487,0.30063,0.44768,0.2961,0.37582,0.3487,0.45651,0.30365,0.42421,0.3459,0.46615,0.42011,0.46391,0.44477,0.52528,0.43286,0.4911,0.45507,0.64474
0.033254,0.12806,0.013098,0.043395,0.087087,0.24248,0.059504,0.12526,0.1826,0.32472,0.25352,0.39321,0.25891,0.40748,0.28968,0.43522,0.2837,0.36382,0.3525,0.45053,0.28963,0.41713,0.33478,0.45537,0.41306,0.45742,0.446,0.51756,0.42416,0.48592,0.44805,0.6257
0.030026,0.11817,0.0098679,0.044906,0.08105,0.22987,0.051607,0.10335,0.16965,0.31203,0.23396,0.38013,0.24636,0.40018,0.28015,0.4228,0.26902,0.35144,0.35286,0.44364,0.2758,0.41016,0.32447,0.44451,0.40457,0.45052,0.44589,0.51035,0.4151,0.48059,0.4406,0.60319
0.027156,0.10896,0.0073411,0.055211,0.075334,0.21766,0.044705,0.083251,0.15765,0.29953,0.21557,0.36662,0.23424,0.39196,0.27216,0.41034,0.25309,0.33886,0.34974,0.43593,0.26226,0.40252,0.31525,0.43351,0.39488,0.44326,0.44453,0.50352,0.40573,0.4751,0.43277,0.5815
0.024529,0.10018,0.0053488,0.075176,0.069713,0.20568,0.038482,0.064779,0.14628,0.28701,0.1978,0.35236,0.22236,0.38214,0.2654,0.39751,0.2362,0.32589,0.3432,0.42725,0.24881,0.39329,0.30692,0.42206,0.3839,0.43548,0.4421,0.49679,0.39588,0.46934,0.42442,0.56171
0.022182,0.091997,0.0039281,0.1032,0.064386,0.19414,0.03302,0.049035,0.13582,0.27475,0.1812,0.33773,0.21097,0.37135,0.25793,0.3845,0.21944,0.31294,0.33336,0.41783,0.23583,0.38285,0.29788,0.41035,0.37204,0.42737,0.43861,0.49017,0.3858,0.46342,0.41575,0.54456
0.020082,0.084385,0.0030167,0.13688,0.059479,0.18307,0.028229,0.036476,0.12622,0.26281,0.16575,0.3228,0.20008,0.36034,0.24695,0.37131,0.20327,0.30012,0.32077,0.40777,0.22337,0.37197,0.28545,0.39837,0.35954,0.41898,0.43427,0.48355,0.37556,0.45734,0.40683,0.52969
0.018191,0.077271,0.0025669,0.17333,0.054994,0.17242,0.024013,0.027503,0.11738,0.25115,0.15132,0.30752,0.18964,0.34936,0.23124,0.35782,0.18783,0.28742,0.30579,0.39698,0.21139,0.361,0.26821,0.38602,0.34643,0.41025,0.42917,0.47679,0.36511,0.45103,0.39761,0.5165
0.016471,0.07056,0.0025636,0.20942,0.050871,0.1621,0.020281,0.022595,0.10915,0.23965,0.13773,0.29169,0.17957,0.33835,0.21243,0.34386,0.17304,0.27468,0.28846,0.38523,0.19977,0.3499,0.24754,0.37306,0.33254,0.40102,0.42307,0.46958,0.35432,0.44437,0.38795,0.50436
0.014922,0.064314,0.0029598,0.24179,0.047117,0.15227,0.01703,0.022018,0.10157,0.22857,0.12523,0.27577,0.17001,0.32754,0.19396,0.3297,0.15944,0.26232,0.27037,0.3731,0.18876,0.33897,0.22705,0.35985,0.31862,0.39164,0.41655,0.46226,0.34353,0.43758,0.37824,0.4933
0.013525,0.058493,0.0037304,0.26863,0.043685,0.14289,0.014208,0.025881,0.09452,0.21789,0.11375,0.25982,0.16095,0.31692,0.17717,0.31536,0.14696,0.25035,0.25203,0.36064,0.17834,0.3282,0.20821,0.3464,0.30478,0.38216,0.40901,0.45482,0.33278,0.43068,0.36857,0.48301
0.012247,0.053004,0.0048881,0.28961,0.040517,0.13391,0.011737,0.034347,0.087914,0.20755,0.10311,0.24369,0.15231,0.30641,0.16211,0.30072,0.13536,0.2387,0.23361,0.34777,0.16842,0.31751,0.19113,0.3326,0.29099,0.37254,0.39933,0.44716,0.32202,0.42362,0.35895,0.47321
0.011058,0.047733,0.0065082,0.30485,0.037556,0.12521,0.0095518,0.0479,0.081682,0.19745,0.093094,0.22716,0.14402,0.29591,0.14846,0.28564,0.12446,0.22724,0.21508,0.33432,0.15889,0.3068,0.17546,0.31827,0.27713,0.36268,0.38653,0.43917,0.31115,0.41635,0.34943,0.46365
